vehicle_id,timestamp,t,x,y,delta_x,delta_y,front_vehicle,stop_line_token,stop_line_need_stop
6e3f20b9a2314718b6ba3ec9f476279e,1535573597.44896,1535573597.5,418.809,1685.462,-7.88192560196456,16.5967608919056,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573597.94885,1535573598,418.888,1685.435,-9.3513449313758,16.4485929765256,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573598.44872,1535573598.5,418.933,1685.425,-10.563289736405,16.4154156906216,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573598.95062,1535573599,418.978,1685.415,-11.6770822546689,16.491250564102,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573599.44903,1535573599.5,419.023,1685.405,-12.7203450994029,16.5933070503804,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573599.94947,1535573600,419.068,1685.395,-13.657997200974,16.7729542911208,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573600.44939,1535573600.5,419.113,1685.384,-14.5302197380031,16.9585879117033,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573600.89944,1535573601,419.154,1685.375,-15.3471996606299,17.0933081925772,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573601.39934,1535573601.5,419.199,1685.365,-16.3686761418154,17.1200504097806,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573601.89864,1535573602,419.244,1685.355,-17.4776268899287,16.9830019716832,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573602.4483,1535573602.5,419.294,1685.344,-18.6690843171608,16.7204304670559,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573602.94818,1535573603,419.339,1685.334,-19.7776760312542,16.4594097188411,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573603.44805,1535573603.5,419.351,1685.34,-21.0163607032648,16.2556467351444,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573603.94791,1535573604,419.363,1685.345,-22.2515268889347,16.1470600085374,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573604.44779,1535573604.5,419.375,1685.351,-23.383662373995,16.1557972634433,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573604.94822,1535573605,419.387,1685.357,-24.3659198874882,16.1968010308153,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573605.44809,1535573605.5,419.399,1685.363,-25.0590838665089,16.2877587120035,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573605.94855,1535573606,419.411,1685.369,-25.5054698708647,16.345646694527,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573606.44841,1535573606.5,419.422,1685.375,-25.7388556675879,16.39864889446,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573606.94886,1535573607,419.432,1685.38,-25.7713563971951,16.4199764741613,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573607.4487,1535573607.5,419.442,1685.385,-25.769902884071,16.3904436494995,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573607.94915,1535573608,419.452,1685.39,-26.1607222778773,16.0536381114066,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573608.44904,1535573608.5,419.462,1685.394,-26.8932864479297,15.521526324623,0,,
6e3f20b9a2314718b6ba3ec9f476279e,1535573608.94943,1535573609,419.472,1685.399,-27.7831335873171,15.1948793723834,0,,
4566ecf9237644f6982668316e687ca8,1535573589.89886,1535573590,417.994,1644.084,-13.4100523908534,-0.185898385469581,0,,
4566ecf9237644f6982668316e687ca8,1535573590.3993,1535573590.5,419.053,1646.698,-13.0958960703222,0.175415771773059,0,,
4566ecf9237644f6982668316e687ca8,1535573590.8992,1535573591,420.24,1649.254,-12.6846942532685,0.354401730819241,0,,
4566ecf9237644f6982668316e687ca8,1535573591.44992,1535573591.5,421.561,1652.062,-12.0164524968906,0.479547451479838,0,,
4566ecf9237644f6982668316e687ca8,1535573591.95033,1535573592,422.728,1654.541,-11.4692820442411,0.503918711277373,0,,
4566ecf9237644f6982668316e687ca8,1535573592.3999,1535573592.5,423.752,1656.715,-11.0450843530253,0.418425043422666,0,,
4566ecf9237644f6982668316e687ca8,1535573592.90036,1535573593,424.854,1659.056,-10.5875816182635,0.267181062863126,0,,
4566ecf9237644f6982668316e687ca8,1535573593.44885,1535573593.5,426.006,1661.5,-10.1922757368572,0.118732778383326,0,,
4566ecf9237644f6982668316e687ca8,1535573593.94817,1535573594,427.006,1663.571,-9.96597555124728,0.041020507948462,0,,
4566ecf9237644f6982668316e687ca8,1535573594.44861,1535573594.5,427.932,1665.559,-9.91115212660033,0.075146588587609,0,,
4566ecf9237644f6982668316e687ca8,1535573594.94848,1535573595,428.859,1667.473,-10.0319448574124,0.146635317511646,0,,
4566ecf9237644f6982668316e687ca8,1535573595.44835,1535573595.5,429.796,1669.382,-10.0995747399681,0.216145350855284,0,,
4566ecf9237644f6982668316e687ca8,1535573595.89851,1535573596,430.667,1671.155,-10.0174850673223,0.238181309401181,0,,
4566ecf9237644f6982668316e687ca8,1535573596.44814,1535573596.5,431.731,1673.319,-9.63254223475372,0.076438230076246,0,,
4566ecf9237644f6982668316e687ca8,1535573596.94898,1535573597,432.648,1675.186,-9.15669419625737,-0.197775310020174,0,,
4566ecf9237644f6982668316e687ca8,1535573597.44896,1535573597.5,433.508,1676.936,-8.67479626493821,-0.376854253521666,0,,
4566ecf9237644f6982668316e687ca8,1535573597.94885,1535573598,434.242,1678.426,-8.34997880177561,-0.399428360776725,0,,
4566ecf9237644f6982668316e687ca8,1535573598.44872,1535573598.5,434.853,1679.701,-8.16719079362848,-0.33128391750692,0,,
4566ecf9237644f6982668316e687ca8,1535573598.95062,1535573599,435.415,1680.876,-8.16031847568749,-0.193610286065978,0,,
4566ecf9237644f6982668316e687ca8,1535573599.44903,1535573599.5,435.924,1681.942,-8.22462929445561,-0.06188046219688,0,,
4566ecf9237644f6982668316e687ca8,1535573599.94947,1535573600,436.407,1682.955,-8.32898835581315,0.094620696889356,0,,
4566ecf9237644f6982668316e687ca8,1535573600.44939,1535573600.5,436.869,1683.901,-8.42245085029833,0.221045508865303,0,,
4566ecf9237644f6982668316e687ca8,1535573600.89944,1535573601,437.286,1684.753,-8.48994651475871,0.297416252213982,0,,
4566ecf9237644f6982668316e687ca8,1535573601.39934,1535573601.5,437.763,1685.729,-8.50502494843875,0.300743362186306,0,,
4566ecf9237644f6982668316e687ca8,1535573601.89864,1535573602,438.268,1686.762,-8.37863782275343,0.217740219307329,0,,
4566ecf9237644f6982668316e687ca8,1535573602.4483,1535573602.5,438.758,1687.767,-8.25812075592412,0.098171067591798,0,,
4566ecf9237644f6982668316e687ca8,1535573602.94818,1535573603,439.205,1688.68,-8.16973300449436,-0.005514012332673,0,,
4566ecf9237644f6982668316e687ca8,1535573603.44805,1535573603.5,439.665,1689.622,-8.21122688504142,-0.084946858680478,0,,
4566ecf9237644f6982668316e687ca8,1535573603.94791,1535573604,440.126,1690.564,-8.32583612121122,-0.11374691910979,0,,
4566ecf9237644f6982668316e687ca8,1535573604.44779,1535573604.5,440.53,1691.391,-8.55529212873702,-0.096345273626339,0,,
4566ecf9237644f6982668316e687ca8,1535573604.94822,1535573605,440.935,1692.219,-8.6552790630603,-0.068602494807353,0,,
4566ecf9237644f6982668316e687ca8,1535573605.44809,1535573605.5,441.388,1693.147,-8.3893745326104,-0.027642390276769,0,,
4566ecf9237644f6982668316e687ca8,1535573605.94855,1535573606,441.842,1694.076,-7.85402025457844,-0.005420090266858,0,,
4566ecf9237644f6982668316e687ca8,1535573606.44841,1535573606.5,442.292,1694.979,-7.12619626692148,0.003831027672992,0,,
4566ecf9237644f6982668316e687ca8,1535573606.94886,1535573607,442.659,1695.71,-6.36542964135049,0.000977098272018,0,,
4566ecf9237644f6982668316e687ca8,1535573607.4487,1535573607.5,442.877,1696.139,-5.87540128898745,-0.012219859231497,0,,
4566ecf9237644f6982668316e687ca8,1535573607.94915,1535573608,442.999,1696.367,-5.80826918420144,-0.09313836155246,0,,
4566ecf9237644f6982668316e687ca8,1535573608.44904,1535573608.5,443.087,1696.552,-6.02644585735508,-0.200412576912269,0,,
4566ecf9237644f6982668316e687ca8,1535573608.94943,1535573609,443.301,1696.996,-6.250266769939,-0.249784729967337,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573589.89886,1535573590,428.027,1673.585,17.4964633098741,3.76994439319812,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573590.3993,1535573590.5,426.553,1670.595,11.7074359850604,3.6383755056102,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573590.8992,1535573591,425.152,1667.757,6.17665322240614,3.61319034793868,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573591.44992,1535573591.5,423.746,1664.915,0.616483570706061,3.69549769421078,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573591.95033,1535573592,422.608,1662.621,-4.11177811565548,3.84406224811649,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573592.3999,1535573592.5,421.767,1660.929,-7.98602366199376,3.93104202520824,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573592.90036,1535573593,420.956,1659.307,-11.9640474323431,3.92267486823735,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573593.44885,1535573593.5,420.187,1657.785,-16.0208581633456,3.81867682123277,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573593.94817,1535573594,419.705,1656.832,-19.1892963541748,3.7341850605013,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573594.44861,1535573594.5,419.32,1656.073,-22.1785221793022,3.76879093917517,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573594.94848,1535573595,418.998,1655.436,-25.1084296793051,3.98948082336226,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573595.44835,1535573595.5,418.873,1655.176,-27.5489372431502,4.28888956488536,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573595.89851,1535573596,418.761,1654.942,-29.6685930300131,4.52625641416913,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573596.44814,1535573596.5,418.712,1654.831,-31.854172177547,4.24886757506636,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573596.94898,1535573597,418.668,1654.729,-33.6724741413419,3.3767695312634,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573597.44896,1535573597.5,418.644,1654.699,-35.2555650272311,2.57081930012421,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573597.94885,1535573598,418.62,1654.669,-36.6527305292901,2.27517522518798,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573598.44872,1535573598.5,418.596,1654.639,-37.918434985912,2.30463007413221,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573598.95062,1535573599,418.573,1654.609,-39.2224684270808,2.71065285864498,0,,
4d075bd6c03c4f15a615c1d28f0e16e9,1535573599.44903,1535573599.5,418.573,1654.609,-40.4327474504038,3.17393336586059,0,,
f688a8370ea04168bcef7cb1b1d3fe2d,1535573589.89886,1535573590,417.042,1631.047,-25.5377862704344,-5.06140408783473,0,,
f688a8370ea04168bcef7cb1b1d3fe2d,1535573590.3993,1535573590.5,416.042,1633.633,-26.1896496174186,-2.70219215383081,0,,
f688a8370ea04168bcef7cb1b1d3fe2d,1535573590.8992,1535573591,415.568,1636.388,-26.3242202504736,-0.769796638506149,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573589.89886,1535573590,445.434,1693.155,42.7245746582121,-3.26293490465125,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573590.3993,1535573590.5,445.489,1693.074,40.1294151315424,-3.83923092866976,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573590.8992,1535573591,445.544,1692.993,37.6156505135862,-4.38515742503887,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573591.44992,1535573591.5,445.604,1692.903,35.0606942611537,-4.93192606684501,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573591.95033,1535573592,445.603,1692.973,32.8992261383079,-5.09953709992374,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573592.3999,1535573592.5,445.601,1693.037,30.9944478489649,-4.9715889500347,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573592.90036,1535573593,445.6,1693.107,28.977414220454,-4.62116397730126,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573593.44885,1535573593.5,445.568,1693.112,26.7275180865717,-4.22696457319125,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573593.94817,1535573594,445.539,1693.116,24.6755936913186,-3.98443186141614,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573594.44861,1535573594.5,445.51,1693.121,22.5290297736849,-3.93679301246872,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573594.94848,1535573595,445.48,1693.125,20.2383465151702,-4.06182127030232,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573595.44835,1535573595.5,445.451,1693.13,17.9931694856357,-4.22052207388719,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573595.89851,1535573596,445.44,1693.088,16.0244569462958,-4.34445988185327,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573596.44814,1535573596.5,445.427,1693.037,13.9889679945451,-4.20149992476381,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573596.94898,1535573597,445.415,1692.991,12.4441686921359,-3.84734835306955,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573597.44896,1535573597.5,445.403,1692.944,11.010663036155,-3.55914122538448,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573597.94885,1535573598,445.398,1692.934,9.6909953816306,-3.46040582996649,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573598.44872,1535573598.5,445.393,1692.923,8.44781593592475,-3.4567622127126,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573598.95062,1535573599,445.387,1692.913,7.10915908250539,-3.52684227633768,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573599.44903,1535573599.5,445.382,1692.902,5.81306452916123,-3.59364268928889,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573599.94947,1535573600,445.38,1692.955,4.57283721605657,-3.65035412281905,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573600.44939,1535573600.5,445.377,1693.008,3.41276722641232,-3.68050392626708,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573600.89944,1535573601,445.375,1693.056,2.39529323458112,-3.68508767043544,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573601.39934,1535573601.5,445.372,1693.11,1.32595355942931,-3.66240658469663,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573601.89864,1535573602,445.37,1693.163,0.373447572839564,-3.62935004833566,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573602.4483,1535573602.5,445.381,1693.157,-0.577674479816419,-3.63305718344468,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573602.94818,1535573603,445.391,1693.151,-1.46411892044225,-3.65080891961105,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573603.44805,1535573603.5,445.401,1693.146,-2.51856885989362,-3.67837095681369,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573603.94791,1535573604,445.411,1693.14,-3.66467960863032,-3.69706208291341,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573604.44779,1535573604.5,445.411,1693.16,-4.79796040185909,-3.6790140125869,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573604.94822,1535573605,445.411,1693.179,-5.80875090337348,-3.65374551326475,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573605.44809,1535573605.5,445.411,1693.199,-6.57106869507094,-3.61665269949839,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573605.94855,1535573606,445.441,1693.273,-6.99893696582503,-3.59228486062004,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573606.44841,1535573606.5,445.471,1693.348,-7.2071919094345,-3.56791362650082,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573606.94886,1535573607,445.501,1693.423,-7.18732729031717,-3.55262118756818,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573607.4487,1535573607.5,445.447,1693.293,-7.31572140265063,-3.565478466133,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573607.94915,1535573608,445.393,1693.162,-7.60271446958667,-3.66784516250714,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573608.44904,1535573608.5,445.339,1693.032,-8.09381662797176,-3.83111278238287,0,,
561ce522b7ec43068b8b6b31ec33047f,1535573608.94943,1535573609,445.372,1693.096,-8.69429174892139,-3.92620457430439,0,,
44edd3326de546a29fb4776f2fe3e7a8,1535573589.89886,1535573590,401.737,1626.574,-36.2824814656271,6.71954128919466,0,,
44edd3326de546a29fb4776f2fe3e7a8,1535573590.3993,1535573590.5,404.821,1624.43,-39.311817530228,3.49314497782718,0,,
44edd3326de546a29fb4776f2fe3e7a8,1535573590.8992,1535573591,407.786,1622.393,-42.287411817086,0.46097324682354,0,,
44edd3326de546a29fb4776f2fe3e7a8,1535573591.44992,1535573591.5,411.052,1620.148,-45.4458485931491,-2.8589540139457,0,,
44edd3326de546a29fb4776f2fe3e7a8,1535573591.95033,1535573592,414.298,1617.917,-48.4059851889501,-6.41027344042498,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573589.89886,1535573590,436.139,1673.602,21.0773198605789,-3.50886961049539,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573590.3993,1535573590.5,436.133,1673.59,18.5178446066453,-3.7342906727934,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573590.8992,1535573591,436.127,1673.579,16.0465401923821,-3.93030343891405,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573591.44992,1535573591.5,436.12,1673.567,13.5424327997088,-4.10571921319169,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573591.95033,1535573592,436.114,1673.555,11.3087951045881,-4.1645778910188,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573592.3999,1535573592.5,436.109,1673.545,9.33252534297511,-4.12351693250153,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573592.90036,1535573593,436.103,1673.534,7.23474512165053,-4.02394952997588,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573593.44885,1535573593.5,436.096,1673.521,4.96918198245869,-3.93582008626563,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573593.94817,1535573594,436.111,1673.549,2.9571331199498,-3.88782900128269,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573594.44861,1535573594.5,436.126,1673.577,0.851381572328906,-3.87261931364688,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573594.94848,1535573595,436.141,1673.604,-1.39679088486871,-3.8578125251216,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573595.44835,1535573595.5,436.156,1673.632,-3.60059750426183,-3.81768995977,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573595.89851,1535573596,436.175,1673.648,-5.50078230808102,-3.78077606753543,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573596.44814,1535573596.5,436.199,1673.668,-7.46039154394138,-3.84356851338795,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573596.94898,1535573597,436.198,1673.645,-8.98155970951579,-4.06378219142534,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573597.44896,1535573597.5,436.198,1673.645,-10.3556309898118,-4.28044496126257,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573597.94885,1535573598,436.198,1673.645,-11.656798699198,-4.36686658483731,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573598.44872,1535573598.5,436.19,1673.649,-12.8878195252643,-4.3452051489993,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573598.95062,1535573599,436.182,1673.654,-14.2221077566608,-4.18995096190562,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573599.44903,1535573599.5,436.188,1673.651,-15.5125046393793,-4.01881848691369,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573599.94947,1535573600,436.193,1673.647,-16.8053676886597,-3.75070961347941,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573600.44939,1535573600.5,436.199,1673.644,-18.0110246348524,-3.47363152314492,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573600.89944,1535573601,436.204,1673.642,-19.067132023192,-3.26121477153363,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573601.39934,1535573601.5,436.21,1673.639,-20.1818994071037,-3.17942377038075,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573601.89864,1535573602,436.157,1673.563,-21.2758453639145,-3.27531245670612,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573602.4483,1535573602.5,436.1,1673.48,-22.3288119706594,-3.51575943869459,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573602.94818,1535573603,436.048,1673.405,-23.3042820381418,-3.75931255437618,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573603.44805,1535573603.5,436.036,1673.492,-24.2841848661543,-3.94006431503179,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573603.94791,1535573604,436.134,1673.52,-25.3589910911952,-4.13230326125507,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573604.44779,1535573604.5,436.072,1673.58,-26.4838986595543,-4.03347846036975,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573604.94822,1535573605,436.082,1673.709,-27.391376114911,-3.93113933817341,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573605.44809,1535573605.5,436.093,1673.838,-28.0513153641404,-3.77376820031862,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573605.94855,1535573606,436.103,1673.966,-28.44012927718,-3.65254083743395,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573606.44841,1535573606.5,436.172,1673.974,-28.6911107243989,-3.64436774412938,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573606.94886,1535573607,436.242,1673.981,-28.7170228819902,-3.67326068361066,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573607.4487,1535573607.5,436.27,1673.966,-28.7076782287058,-3.73058146533203,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573607.94915,1535573608,436.158,1673.759,-29.0846670484901,-4.08945881051756,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573608.44904,1535573608.5,436.047,1673.552,-29.656774690361,-4.66717575282044,0,,
6f1fe3c34b3d4108ba003bcd366308e0,1535573608.94943,1535573609,436.069,1673.593,-30.2686132485165,-5.01855667101895,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573589.89886,1535573590,384.121,1647.133,-25.5602712075106,31.5794306855345,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573590.3993,1535573590.5,379.024,1650.761,-26.5755592952775,38.084469205973,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573590.8992,1535573591,373.883,1654.312,-27.4350090234328,44.5917767774911,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573591.44992,1535573591.5,367.836,1658.391,-28.0218685207993,52.1538876524603,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573591.95033,1535573592,362.341,1662.097,-28.6852244385512,58.8759280165499,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573592.3999,1535573592.5,356.913,1665.763,-29.6506228217944,65.2498056114832,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573592.90036,1535573593,350.87,1669.845,-31.2238032267276,72.1286125767448,0,,
ea40de7d7f5b499bb9df94eff14c7663,1535573593.44885,1535573593.5,344.248,1674.317,-33.1826183731151,79.6161822569415,0,,
a72b745c7bbb4947985d483939cd21f5,1535573589.89886,1535573590,479.947,1717.207,79.4970849083416,-23.6904812809248,0,,
a72b745c7bbb4947985d483939cd21f5,1535573590.3993,1535573590.5,479.853,1717.273,76.7154671520635,-24.5197717733418,0,,
a72b745c7bbb4947985d483939cd21f5,1535573590.8992,1535573591,479.759,1717.34,74.0155967124805,-25.3160206444076,0,,
a72b745c7bbb4947985d483939cd21f5,1535573591.44992,1535573591.5,479.656,1717.413,71.2718738532529,-26.1159391054175,0,,
a72b745c7bbb4947985d483939cd21f5,1535573591.95033,1535573592,479.562,1717.48,68.9362984883797,-26.4295124332567,0,,
a72b745c7bbb4947985d483939cd21f5,1535573592.3999,1535573592.5,479.477,1717.539,67.0519475591174,-26.1276828423407,0,,
a72b745c7bbb4947985d483939cd21f5,1535573592.90036,1535573593,479.133,1717.645,65.1411073497274,-25.0780678458411,0,,
a72b745c7bbb4947985d483939cd21f5,1535573593.44885,1535573593.5,478.755,1717.76,63.1044444714041,-23.8640853572227,0,,
a72b745c7bbb4947985d483939cd21f5,1535573593.94817,1535573594,478.411,1717.865,61.1538891598822,-23.0177042610821,0,,
a72b745c7bbb4947985d483939cd21f5,1535573594.44861,1535573594.5,477.812,1718.278,59.1339036925413,-22.2743990141381,0,,
a72b745c7bbb4947985d483939cd21f5,1535573594.94848,1535573595,477.213,1718.691,56.8251445028718,-21.9991298472265,0,,
a72b745c7bbb4947985d483939cd21f5,1535573595.44835,1535573595.5,475.931,1719.695,54.7807612372967,-20.990709831671,0,,
a72b745c7bbb4947985d483939cd21f5,1535573595.89851,1535573596,474.735,1720.544,53.0157630216421,-19.949891300549,0,,
a72b745c7bbb4947985d483939cd21f5,1535573596.44814,1535573596.5,473.223,1721.504,51.421873503166,-17.6766262688286,0,,
a72b745c7bbb4947985d483939cd21f5,1535573596.94898,1535573597,471.802,1722.305,50.3652902300305,-14.6779813524365,0,,
a72b745c7bbb4947985d483939cd21f5,1535573597.44896,1535573597.5,470.344,1723.032,49.2011000837329,-11.8334773092505,0,,
a72b745c7bbb4947985d483939cd21f5,1535573597.94885,1535573598,468.851,1723.684,47.8390923362276,-9.77825387192177,0,,
a72b745c7bbb4947985d483939cd21f5,1535573598.44872,1535573598.5,467.328,1724.26,46.4007331178542,-8.1732011200212,0,,
a72b745c7bbb4947985d483939cd21f5,1535573598.95062,1535573599,465.771,1724.759,44.7526285594933,-7.01671648667375,0,,
a72b745c7bbb4947985d483939cd21f5,1535573599.44903,1535573599.5,464.201,1725.177,43.0951064844044,-5.92310616224899,0,,
a72b745c7bbb4947985d483939cd21f5,1535573599.94947,1535573600,462.606,1725.515,41.3764249028766,-5.04275973482229,0,,
a72b745c7bbb4947985d483939cd21f5,1535573600.44939,1535573600.5,459.481,1725.14,38.4901920342091,-3.00211014871897,0,,
a72b745c7bbb4947985d483939cd21f5,1535573600.89944,1535573601,456.767,1724.322,35.577146211201,-1.28625710576076,0,,
a72b745c7bbb4947985d483939cd21f5,1535573601.39934,1535573601.5,454.265,1723.048,32.2885660943589,0.342287925884934,0,,
a72b745c7bbb4947985d483939cd21f5,1535573601.89864,1535573602,452.137,1721.207,28.713755244875,1.71226497599067,0,,
a72b745c7bbb4947985d483939cd21f5,1535573602.4483,1535573602.5,449.718,1718.499,24.2212271155979,3.11964792505098,0,,
a72b745c7bbb4947985d483939cd21f5,1535573602.94818,1535573603,447.868,1715.763,19.9900554459731,3.88625333008158,0,,
a72b745c7bbb4947985d483939cd21f5,1535573603.44805,1535573603.5,446.124,1712.861,15.4885749640655,4.36499415907398,0,,
a72b745c7bbb4947985d483939cd21f5,1535573603.94791,1535573604,444.431,1709.912,10.9088320593291,4.65090443270331,0,,
a72b745c7bbb4947985d483939cd21f5,1535573604.44779,1535573604.5,442.824,1706.99,6.42950886844133,4.79362694954069,0,,
a72b745c7bbb4947985d483939cd21f5,1535573604.94822,1535573605,441.216,1704.065,2.08172811875052,4.93470101738247,0,,
a72b745c7bbb4947985d483939cd21f5,1535573605.44809,1535573605.5,439.681,1701.328,-1.79851455007972,5.10629505995368,0,,
a72b745c7bbb4947985d483939cd21f5,1535573605.94855,1535573606,438.185,1698.658,-5.33850798028812,5.28838571005715,0,,
